Fine name,pdfsize,metadatasize,/Page,xrefLength,titlecharacters,/Encrypt,images,text,PDFHeader,obj,endobj,stream,endstream,xref,trailer,startxref,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,Class
1392,98.0,283.0,1.0,48.0,0.0,0.0,32,No,	%PDF-1.4,423,423,41.0,167,8,2.0,7,0.0,1,1,1,1,1,6,1,1,1,1,0.0,Benign
9313,33.0,260.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.7,357,357,35.0,151,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7,64.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4535,80.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,80,79,27.0,132,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,6.0,Benign
3029,85.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.4,270,270,8.0,217,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6042,75.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,74,73,30.0,142,11,3.0,10,0.0,1,1,1,1,4,1,1,1,1,1,4.0,Benign
4330,86.0,283.0,1.0,28.0,0.0,0.0,4,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7683,68.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,217,217,15.0,56,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
205,71.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7341,98.0,402.0,3.0,127.0,11.0,0.0,1,Yes,	%PDF-1.6,261,261,14.0,45,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2167,74.0,371.0,3.0,30.0,11.0,0.0,1,Yes,	%PDF-1.6,312,312,14.0,45,11,3.0,10,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3119,40.0,410.0,7.0,54.0,11.0,0.0,2,Yes,	%PDF-1.4,253,253,9.0,229,11,3.0,10,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
705,38.0,379.0,6.0,50.0,11.0,0.0,2,Yes,	%PDF-1.5,289,289,26.0,127,1,0.0,10,10.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6082,32.0,374.0,2.0,82.0,11.0,0.0,1,Yes,	%PDF-1.5,153,153,16.0,64,1,0.0,10,5.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6217,43.0,437.0,2.0,104.0,11.0,0.0,1,Yes,	%PDF-1.5,217,217,22.0,109,1,0.0,10,6.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6147,39.0,384.0,2.0,130.0,11.0,0.0,1,Yes,	%PDF-1.5,431,431,21.0,104,1,0.0,12,5.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8310,60.0,404.0,2.0,88.0,11.0,0.0,1,Yes,	%PDF-1.5,45,44,22.0,109,1,0.0,12,6.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7762,56.0,495.0,6.0,516.0,70.0,0.0,1,Yes,	%PDF-1.5,142,142,15.0,56,1,0.0,10,6.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
1221,96.0,283.0,1.0,28.0,0.0,0.0,4,No,	%PDF-1.2,461,461,4.0,165,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7159,315.0,365.0,6.0,30.0,39.0,0.0,61,No,	%PDF-1.4,38,37,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
255,37.0,298.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.6,206,206,18.0,81,1,0.0,2,2.0,1,1,1,1,1,1,1,1,1,1,1.0,Benign
4332,31.0,260.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.7,206,206,14.0,45,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
9405,72.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,38,37,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2510,87.0,283.0,1.0,40.0,0.0,0.0,23,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
741,77.0,283.0,1.0,26.0,0.0,0.0,74,No,	%PDF-1.7,312,312,27.0,132,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
4820,81.0,283.0,1.0,28.0,0.0,0.0,4,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9068,71.0,283.0,1.0,26.0,0.0,0.0,74,No,	%PDF-1.7,48,47,21.0,104,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,4.0,Benign
6706,99.0,302.0,9.0,216.0,17.0,0.0,1,Yes,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3001,59.0,340.0,6.0,402.0,36.0,0.0,1,Yes,	%PDF-1.5,72,71,49.0,180,2,1.0,2,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3045,51.0,340.0,6.0,288.0,36.0,0.0,1,Yes,	%PDF-1.2,369,369,147.0,53,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8234,79.0,340.0,11.0,563.0,36.0,0.0,1,Yes,	%PDF-1.4,25,24,15.0,56,13,4.0,10,3.0,1,1,1,1,1,1,1,1,1,1,58.0,Benign
9969,89.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.4,6,5,14.0,45,13,4.0,10,2.0,1,1,1,1,1,1,1,1,1,1,50.0,Benign
9455,84.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4456,77.0,283.0,1.0,25.0,0.0,0.0,67,No,	%PDF-1.7,44,43,27.0,132,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,10.0,Benign
2690,88.0,262.0,1.0,21.0,0.0,0.0,2,No,	/bin/sh: 1: Syntax error: Unterminated quoted string,1,0,-1.0,0,0,-1.0,0,-1.0,0,0,0,0,0,0,0,0,0,0,-1.0,Benign
8428,69.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,21,20,32.0,147,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9218,93.0,283.0,1.0,29.0,0.0,0.0,7,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3936,96.0,283.0,1.0,46.0,0.0,0.0,29,No,	%PDF-1.7,354,354,42.0,170,1,0.0,7,9.0,1,1,1,1,2,2,1,1,1,1,0.0,Benign
6036,78.0,283.0,1.0,25.0,0.0,0.0,67,No,	%PDF-1.7,226,226,16.0,64,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6501,86.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,347,347,33.0,149,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3025,93.0,272.0,2.0,24.0,0.0,0.0,19,No,	%PDF-1.7,186,186,12.0,26,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6391,98.0,283.0,1.0,45.0,0.0,0.0,28,No,	%PDF-1.7,289,289,33.0,149,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
5874,82.0,265.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,333,333,39.0,162,1,0.0,7,6.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
1014,81.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,461,461,4.0,165,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6864,72.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9755,49.0,532.0,5.0,369.0,80.0,0.0,1,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6198,97.0,435.0,1.0,187.0,13.0,0.0,2,Yes,	%PDF-1.6,347,347,16.0,64,8,2.0,7,4.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
6782,351.0,282.0,8.0,80.0,0.0,0.0,74,Yes,	%PDF-1.6,379,379,12.0,26,8,2.0,7,0.0,1,1,1,1,1,11,1,1,1,1,0.0,Benign
2091,384.0,282.0,9.0,82.0,0.0,0.0,82,Yes,	%PDF-1.6,371,371,12.0,26,8,2.0,7,0.0,1,1,1,1,1,11,1,1,1,1,0.0,Benign
5853,99.0,282.0,5.0,34.0,0.0,0.0,53,Yes,	%PDF-1.6,445,445,20.0,99,8,2.0,7,0.0,1,1,1,1,1,15,1,1,1,1,0.0,Benign
4879,74.0,282.0,4.0,30.0,0.0,0.0,43,Yes,	%PDF-1.6,318,318,18.0,81,8,2.0,7,0.0,1,1,1,1,1,12,1,1,1,1,0.0,Benign
5149,92.0,282.0,4.0,42.0,0.0,0.0,43,Yes,	%PDF-1.6,360,360,12.0,26,8,2.0,7,0.0,1,1,1,1,1,11,1,1,1,1,0.0,Benign
6572,81.0,282.0,3.0,34.0,0.0,0.0,31,Yes,	%PDF-1.6,303,303,10.0,4,8,2.0,7,0.0,1,1,1,1,1,10,1,1,1,1,0.0,Benign
7960,46.0,282.0,2.0,29.0,0.0,0.0,19,Yes,	%PDF-1.6,324,324,10.0,4,8,2.0,7,0.0,1,1,1,1,1,10,1,1,1,1,0.0,Benign
6181,416.0,282.0,11.0,118.0,0.0,0.0,7,Yes,	%PDF-1.6,333,333,10.0,4,8,2.0,7,0.0,1,1,1,1,1,10,1,1,1,1,0.0,Benign
580,398.0,282.0,11.0,93.0,0.0,0.0,7,Yes,	%PDF-1.6,347,347,10.0,4,8,2.0,7,0.0,1,1,1,1,1,10,1,1,1,1,0.0,Benign
4143,375.0,282.0,11.0,97.0,0.0,0.0,7,Yes,	%PDF-1.6,33,32,24.0,121,8,2.0,7,0.0,1,1,1,1,1,4,1,1,1,1,0.0,Benign
842,378.0,282.0,11.0,105.0,0.0,0.0,7,Yes,	%PDF-1.6,464,464,24.0,121,8,2.0,7,0.0,1,1,1,1,1,4,1,1,1,1,0.0,Benign
33,311.0,282.0,12.0,101.0,0.0,0.0,9,Yes,	%PDF-1.6,12,11,24.0,121,8,2.0,7,0.0,1,1,1,1,1,4,1,1,1,1,0.0,Benign
7106,401.0,282.0,14.0,115.0,0.0,0.0,12,Yes,	%PDF-1.6,385,385,16.0,64,8,2.0,7,0.0,1,1,1,1,1,13,1,1,1,1,0.0,Benign
8680,376.0,282.0,13.0,116.0,0.0,0.0,11,Yes,	%PDF-1.6,5,4,26.0,127,8,2.0,7,0.0,1,1,1,1,1,5,1,1,1,1,0.0,Benign
7743,79.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.6,29,28,28.0,134,8,2.0,7,0.0,2,1,1,1,1,6,1,1,1,1,0.0,Benign
7490,87.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,253,253,19.0,91,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
8031,91.0,283.0,1.0,33.0,0.0,0.0,13,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
1649,79.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.7,261,261,20.0,99,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
5598,81.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,253,253,19.0,91,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
1019,80.0,265.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,38,37,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2263,387.0,325.0,43.0,1379.0,57.0,0.0,1,Yes,	%PDF-1.7,295,295,34.0,150,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
2569,80.0,283.0,1.0,30.0,0.0,0.0,9,No,	%PDF-1.5,146,146,56.0,189,13,4.0,10,3.0,1,1,1,1,1,1,1,1,1,1,38.0,Benign
7799,83.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,38,37,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2341,70.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,153,153,8.0,217,8,2.0,7,3.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7351,95.0,283.0,1.0,29.0,0.0,0.0,7,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5226,83.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6267,77.0,265.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5943,78.0,283.0,1.0,34.0,0.0,0.0,14,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5735,93.0,283.0,1.0,27.0,0.0,0.0,82,No,	%PDF-1.7,447,447,69.0,205,8,2.0,7,0.0,1,1,1,1,2,2,1,1,1,1,0.0,Benign
3261,74.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,261,261,28.0,134,1,0.0,7,7.0,1,1,1,1,2,2,1,1,1,1,0.0,Benign
6813,95.0,283.0,1.0,28.0,0.0,0.0,4,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8445,75.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,354,354,33.0,149,1,0.0,10,6.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
6744,43.0,279.0,2.0,26.0,0.0,0.0,19,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6525,91.0,283.0,1.0,28.0,0.0,0.0,4,No,	%PDF-1.2,461,461,4.0,165,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9087,63.0,298.0,1.0,13.0,0.0,0.0,2,No,	%PDF-1.7,217,217,15.0,56,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
5028,65.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6304,81.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2864,87.0,283.0,1.0,30.0,0.0,0.0,9,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2,33.0,360.0,8.0,60.0,36.0,0.0,1,Yes,	%PDF-1.7,235,235,17.0,74,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
2083,87.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.6,390,390,11.0,15,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,4.0,Benign
6743,59.0,234.0,3.0,73.0,0.0,0.0,1,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9244,94.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,270,270,30.0,142,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7059,87.0,283.0,1.0,31.0,0.0,0.0,11,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4952,78.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,140,140,24.0,121,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,2.0,Benign
3238,95.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7271,86.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,370,370,39.0,162,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
8471,80.0,283.0,1.0,24.0,0.0,0.0,61,No,	%PDF-1.7,347,347,33.0,149,1,0.0,10,7.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4503,98.0,283.0,1.0,38.0,0.0,0.0,20,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3070,74.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,270,270,15.0,56,13,4.0,10,1.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9219,87.0,283.0,1.0,30.0,0.0,0.0,9,No,	%PDF-1.7,295,295,25.0,123,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
9444,74.0,314.0,2.0,35.0,27.0,0.0,1,Yes,	%PDF-1.7,235,235,17.0,74,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3170,355.0,458.0,1.0,2553.0,6.0,0.0,2,Yes,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2543,82.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
404,86.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6741,82.0,283.0,1.0,34.0,0.0,0.0,14,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5612,76.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,270,270,21.0,104,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3779,86.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8221,71.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
325,61.0,494.0,1.0,76.0,110.0,0.0,1,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7687,373.0,309.0,14.0,84.0,0.0,0.0,2,Yes,	%PDF-1.6,342,342,7.0,206,11,3.0,10,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4066,84.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,8,7,21.0,104,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,4.0,Benign
9593,83.0,283.0,1.0,29.0,0.0,0.0,7,No,	%PDF-1.4,38,37,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3250,72.0,283.0,1.0,30.0,0.0,0.0,9,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
1021,71.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,226,226,16.0,64,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7938,87.0,283.0,1.0,30.0,0.0,0.0,9,No,	%PDF-1.7,245,245,27.0,132,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
4162,33.0,298.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.7,253,253,28.0,134,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
212,77.0,283.0,2.0,22.0,0.0,0.0,19,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7268,99.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6331,74.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,18,17,18.0,81,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,4.0,Benign
5681,87.0,283.0,1.0,34.0,0.0,0.0,14,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
796,80.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,270,270,30.0,142,1,0.0,7,6.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7769,46.0,279.0,2.0,36.0,0.0,0.0,19,Yes,	%PDF-1.7,124,123,17.0,74,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
9890,55.0,279.0,3.0,35.0,0.0,0.0,31,Yes,	%PDF-1.3,22,21,82.0,221,1,0.0,7,30.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6946,73.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,253,253,14.0,45,2,1.0,2,0.0,1,1,1,1,1,9,1,1,1,1,0.0,Benign
6143,83.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3816,88.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7536,95.0,450.0,1.0,84.0,17.0,0.0,2,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
3294,49.0,442.0,1.0,184.0,16.0,0.0,2,Yes,	%PDF-1.7,253,253,19.0,91,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
4812,85.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8513,362.0,434.0,1.0,62.0,25.0,0.0,51,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
1357,75.0,265.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8090,84.0,283.0,1.0,29.0,0.0,0.0,7,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7521,92.0,283.0,1.0,32.0,0.0,0.0,12,No,	%PDF-1.7,226,226,16.0,64,8,2.0,7,0.0,2,1,1,1,2,1,1,1,1,1,0.0,Benign
1951,96.0,283.0,1.0,46.0,0.0,0.0,29,No,	%PDF-1.7,217,217,24.0,121,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
5945,99.0,283.0,1.0,27.0,0.0,0.0,82,No,	%PDF-1.7,253,253,19.0,91,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3303,77.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,347,347,33.0,149,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6965,61.0,272.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,206,206,14.0,45,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
6351,76.0,265.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
1397,83.0,283.0,1.0,27.0,0.0,0.0,82,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7081,83.0,283.0,1.0,27.0,0.0,0.0,82,No,	%PDF-1.6,399,399,56.0,189,16,6.0,10,3.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8499,61.0,494.0,8.0,474.0,68.0,0.0,1,Yes,	%PDF-1.7,206,206,14.0,45,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
920,32.0,298.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.7,57,56,24.0,121,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,4.0,Benign
94,76.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,474,474,19.0,91,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,2.0,Benign
4084,85.0,298.0,1.0,13.0,0.0,0.0,2,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4735,81.0,286.0,1.0,11.0,0.0,0.0,2,No,	%PDF-1.7,273,273,31.0,143,1,0.0,7,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7113,82.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.7,217,217,15.0,56,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3803,82.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.2,4,3,4.0,165,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
7076,77.0,283.0,1.0,27.0,0.0,0.0,82,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5852,404.0,286.0,5.0,35.0,0.0,0.0,53,No,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
6402,79.0,262.0,1.0,21.0,0.0,0.0,2,No,	%PDF-1.4,176,176,12.0,26,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
8406,87.0,445.0,2.0,84.0,14.0,0.0,19,Yes,	%PDF-1.2,393,393,2.0,98,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2792,95.0,436.0,1.0,150.0,13.0,0.0,2,Yes,	%PDF-1.3,20,19,3.0,141,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9558,97.0,467.0,1.0,191.0,16.0,0.0,2,Yes,	%PDF-1.7,70,69,24.0,121,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,10.0,Benign
